width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,time_elapsed,bonus,view_history,rt,load_time,stimulus,response,success,key_strokes,final_text,accuracy,wid
,,,,,,,,,,,html-button-response,22115,.25,,18047.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w19aedb5
,,,,,,,,,,,html-button-response,26114,.25,,1611.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w19aedb5
,,,,,,,,,,,html-button-response,236814,.25,,2806.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w19aedb5
,,,,,,,,,,,html-button-response,13346,.50,,5318.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w6bd8020
,,,,,,,,,,,html-button-response,20002,.50,,1367.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w6bd8020
,,,,,,,,,,,html-button-response,228043,.50,,5701.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w6bd8020
,,,,,,,,,,,html-button-response,27954,.25,,15047.0,,"<div style=""width: 45%; text-align: left; margin: auto;""><p><strong>For a preliminary adjustment, please consider the following instructions: </strong></p><ol><li>Sit at a table and make sure that you could later rest your elbows on it. </li><li>Sit towards a window or lamp so that there are no shadows on your face. You might additionally turn on a desk lamp for that. <u>Avoid</u> having a window behind you. </li></ol></div><img src=""static/images/lightInstruct.png"" alt=""[Eye-Tracking-Instructions]"" style=""width: 70%;"">",0,,,,,w110f64d
,,,,,,,,,,,html-button-response,562752,.25,,530773.0,,"
    <p>Now you'll calibrate the eye tracking, so that the software can use the image of your eyes to predict where you are looking.</p>
    <p>You'll see a series of dots appear on the screen. Look at each dot and click on it. It takes a couple minutes to complete, but that time is factored into the 10 minutes that the experiment lasts.</p>
    ",0,,,,,w110f64d
,,,,,,,,,,,html-button-response,771520,.25,,5470.0,,<p>The bonus amount you will receive is either +25 or +50 cents.</p>,0,,,,,w110f64d
,,,,,,,,,,,html-button-response,773871,.25,,2348.0,,"
    <p>Now we'll re-calibrate you. Once again, you'll see a series of dots appear on the screen. Look at each dot and click on it.</p>
    ",0,,,,,w110f64d
